InvoiceDetailID,InvoiceID,ProductID,ProductPrice,TaxAmount,ConsignorID,StoreOwned,ItemCost,FedTax,Voided,TaxRef,FedTaxRef,DiscRef,CardNumber,VoidBy,StoreID,EffPrice
5156,2068,57773,1.00,0.08,500,FALSE,0.00,0,FALSE,,,,,,,
5157,2068,54863,2.99,0.25,500,FALSE,2.99,0,FALSE,,,,,,,
5158,2068,57743,2.99,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
5159,2068,57742,2.99,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
5160,2068,57774,14.29,1.20,500,FALSE,0.00,0,FALSE,,,,,,,
5161,2069,57775,2.30,0.19,500,FALSE,0.00,0,FALSE,,,,,,,
5162,2070,113434,4.99,0.42,22,FALSE,4.24,0,FALSE,,,,,,,
5163,2071,56965,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
5164,2071,56866,3.99,0.34,500,FALSE,3.99,0,FALSE,,,,,,,
5165,2071,56915,3.99,0.34,500,FALSE,3.99,0,FALSE,,,,,,,
5166,2071,56985,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
5167,2071,57077,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
5168,2071,57778,5.98,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
5169,2071,57777,8.80,0.74,500,FALSE,0.00,0,FALSE,,,,,,,
5170,2072,57779,1.29,0.11,500,FALSE,0.00,0,FALSE,,,,,,,
5171,2072,57780,1.69,0.14,500,FALSE,0.00,0,FALSE,,,,,,,
5172,2072,53701,4.29,0.36,500,FALSE,3.64,0,FALSE,,,,,,,
5173,2073,29754,49.00,4.12,89,FALSE,41.65,0,FALSE,,,,,,,
5174,2074,57781,4.99,0.42,500,FALSE,0.00,0,FALSE,,,,,,,
5175,2075,57317,7.95,0.67,27,FALSE,6.75,0,FALSE,,,,,,,
5176,2075,113618,12.00,1.01,25,FALSE,10.20,0,FALSE,,,,,,,
5177,2076,35866,4.50,0.38,48,FALSE,3.82,0,FALSE,,,,,,,
5178,2077,56964,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
5179,2078,51575,11.09,0.75,500,FALSE,9.42,0,FALSE,,,,,,,8.869999886
5180,2078,51539,9.99,0.67,500,FALSE,8.49,0,FALSE,,,,,,,7.989999771
5181,2078,57033,8.99,0.60,500,FALSE,7.64,0,FALSE,,,,,,,7.190000057
5182,2078,57032,8.99,0.60,500,FALSE,7.64,0,FALSE,,,,,,,7.190000057
5183,2078,45390,9.99,0.67,500,FALSE,8.49,0,FALSE,,,,,,,7.989999771
5184,2078,45390,9.99,0.67,500,FALSE,8.49,0,FALSE,,,,,,,7.989999771
5185,2078,46117,6.99,0.47,500,FALSE,5.94,0,FALSE,,,,,,,5.590000153
5186,2078,46117,6.99,0.47,500,FALSE,5.94,0,FALSE,,,,,,,5.590000153
5187,2078,57782,0.66,0.04,500,FALSE,0.00,0,FALSE,,,,,,,0.529999971
5188,2079,57783,14.00,1.18,500,FALSE,0.00,0,FALSE,,,,,,,
5189,2079,77209648,19.99,1.68,63,FALSE,16.99,0,FALSE,,,,,,,
5190,2079,57785,30.00,2.52,56,FALSE,25.50,0,FALSE,,,,,,,
5191,2079,42193,14.00,1.18,12,FALSE,11.90,0,FALSE,,,,,,,
5192,2080,21113,60.00,5.04,73,FALSE,51.00,0,FALSE,,,,,,,
5193,2081,57786,7.98,0.67,500,FALSE,0.00,0,FALSE,,,,,,,
5194,2082,57884,2.25,0.19,500,FALSE,0.00,0,FALSE,,,,,,,
5195,2082,15708,7.00,0.59,74,FALSE,5.95,0,FALSE,,,,,,,
5196,2082,44765,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
5197,2082,51046,8.99,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
5198,2083,31131,12.00,1.01,67,FALSE,10.20,0,FALSE,,,,,,,
5199,2084,57891,2.25,0.19,500,FALSE,0.00,0,FALSE,,,,,,,
5200,2085,57892,6.99,0.59,500,FALSE,0.00,0,FALSE,,,,,,,
5201,2086,57893,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
5202,2087,177591,10.00,0.84,37,FALSE,8.50,0,FALSE,,,,,,,
5203,2088,27534,150.00,12.60,91,FALSE,127.50,0,FALSE,,,,,,,
5204,2088,113624,10.00,0.84,502,FALSE,8.50,0,FALSE,,,,,,,
5205,2088,25425,20.00,1.68,24,FALSE,17.00,0,FALSE,,,,,,,
5206,2088,23565,15.00,1.26,87,FALSE,12.75,0,FALSE,,,,,,,
5207,2089,57894,3.56,0.30,500,FALSE,0.00,0,FALSE,,,,,,,
5208,2089,50532,1.39,0.12,500,FALSE,1.18,0,FALSE,,,,,,,
5209,2090,57895,4.99,0.42,500,FALSE,0.00,0,FALSE,,,,,,,
5210,2090,57896,0.75,0.06,500,FALSE,0.00,0,FALSE,,,,,,,
5211,2091,53369,3.60,0.30,500,FALSE,3.06,0,FALSE,,,,,,,
5212,2091,77209388,24.00,2.02,8,FALSE,20.40,0,FALSE,,,,,,,
5213,2092,57898,2.00,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
5214,2092,16106,20.23,1.70,500,FALSE,0.00,0,FALSE,,,,,,,
5215,2093,1267,24.00,2.02,32,FALSE,20.40,0,FALSE,,,,,,,
5216,2093,149427,48.00,4.03,3,FALSE,40.80,0,FALSE,,,,,,,
5217,2093,18450,10.00,0.84,30,FALSE,8.50,0,FALSE,,,,,,,
5218,2094,57899,1.50,0.13,500,FALSE,0.00,0,FALSE,,,,,,,
5219,2095,53825,4.19,0.35,500,FALSE,3.56,0,FALSE,,,,,,,
5220,2095,50145,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
5221,2095,57900,2.49,0.21,500,FALSE,0.00,0,FALSE,,,,,,,
5222,2095,53784,2.49,0.21,500,FALSE,2.11,0,FALSE,,,,,,,
5223,2095,53368,2.98,0.25,500,FALSE,2.53,0,FALSE,,,,,,,
5224,2095,16106,3.99,0.34,500,FALSE,0.00,0,FALSE,,,,,,,
5225,2096,57849,6.00,0.50,31,FALSE,5.10,0,FALSE,,,,,,,
5226,2097,43390,12.00,1.01,49,FALSE,10.20,0,FALSE,,,,,,,
5227,2097,41599,6.50,0.55,74,FALSE,5.52,0,FALSE,,,,,,,
5228,2097,14477,10.00,0.84,51,FALSE,8.50,0,FALSE,,,,,,,
5229,2097,18858,4.50,0.38,81,FALSE,3.82,0,FALSE,,,,,,,
5230,2098,16472,3.00,0.25,71,FALSE,2.55,0,FALSE,,,,,,,
5231,2099,48619,6.49,0.55,500,FALSE,5.51,0,FALSE,,,,,,,
5232,2100,177881,5.00,0.42,501,FALSE,4.25,0,FALSE,,,,,,,
5233,2101,31712,4.99,0.42,22,FALSE,4.24,0,FALSE,,,,,,,
5234,2103,16106,11.21,0.94,500,FALSE,0.00,0,FALSE,,,,,,,
5235,2103,17524,8.99,0.76,40,FALSE,7.64,0,FALSE,,,,,,,
5236,2103,172412,4.50,0.38,1,FALSE,3.82,0,FALSE,,,,,,,
5237,2103,25204,1.00,0.08,24,FALSE,0.85,0,FALSE,,,,,,,
5238,2103,17075,6.75,0.57,16,FALSE,5.73,0,FALSE,,,,,,,
5239,2103,180394,10.00,0.84,92,FALSE,8.50,0,FALSE,,,,,,,
5240,2102,4011,38.00,3.19,76,FALSE,32.30,0,FALSE,,,,,,,
5241,2102,4010,38.00,3.19,76,FALSE,32.30,0,FALSE,,,,,,,
5242,2102,4226,28.00,2.35,76,FALSE,23.80,0,FALSE,,,,,,,
5243,2102,16358,3.50,0.29,42,FALSE,2.97,0,FALSE,,,,,,,
5244,2105,57904,18.97,1.59,500,FALSE,0.00,0,FALSE,,,,,,,
5245,2104,44747,9.99,0.84,500,FALSE,8.49,0,FALSE,,,,,,,
5246,2104,57905,7.99,0.67,500,FALSE,0.00,0,FALSE,,,,,,,
5247,2104,46114,4.19,0.35,500,FALSE,3.56,0,FALSE,,,,,,,
5248,2104,45122,10.99,0.92,500,FALSE,0.00,0,FALSE,,,,,,,
5249,2104,57906,11.99,1.01,500,FALSE,0.00,0,FALSE,,,,,,,
5250,2104,46391,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
5251,2104,18495,29.00,2.44,49,FALSE,24.65,0,FALSE,,,,,,,
5252,2104,57907,1.59,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
5253,2106,17703,36.00,3.02,506,FALSE,30.60,0,FALSE,,,,,,,
5254,2106,57908,1.99,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
5255,2107,45771,6.99,0.47,500,FALSE,5.94,0,FALSE,,,,,,,5.590000153
5256,2107,45762,6.99,0.47,500,FALSE,5.94,0,FALSE,,,,,,,5.590000153
5257,2107,45786,7.99,0.54,500,FALSE,6.79,0,FALSE,,,,,,,6.389999866
5258,2107,45942,14.99,1.01,500,FALSE,12.74,0,FALSE,,,,,,,11.98999977
5259,2107,57909,7.99,0.54,500,FALSE,0.00,0,FALSE,,,,,,,6.389999866
5260,2107,57910,6.99,0.47,500,FALSE,0.00,0,FALSE,,,,,,,5.590000153
5261,2107,57911,9.99,0.67,500,FALSE,0.00,0,FALSE,,,,,,,7.989999771
5262,2108,45677,6.69,0.56,500,FALSE,5.68,0,FALSE,,,,,,,
5263,2109,57912,2.49,0.21,500,FALSE,0.00,0,FALSE,,,,,,,
5264,2110,55043,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
5265,2111,15991,13.99,1.18,17,FALSE,11.89,0,FALSE,,,,,,,
5266,2112,51751,1.95,0.16,500,FALSE,1.65,0,FALSE,,,,,,,
5267,2112,51751,1.95,0.16,500,FALSE,1.65,0,FALSE,,,,,,,
5268,2112,51751,1.95,0.16,500,FALSE,1.65,0,FALSE,,,,,,,
5269,2112,52291,0.80,0.07,500,FALSE,0.68,0,FALSE,,,,,,,
5270,2112,52138,2.60,0.22,500,FALSE,2.21,0,FALSE,,,,,,,
5271,2112,16106,29.96,2.52,500,FALSE,0.00,0,FALSE,,,,,,,
5272,2113,17319,13.99,1.18,19,FALSE,11.89,0,FALSE,,,,,,,
5273,2113,16327,3.50,0.29,54,FALSE,2.97,0,FALSE,,,,,,,
5274,2113,36548,15.00,1.26,33,FALSE,12.75,0,FALSE,,,,,,,
5275,2113,57913,10.99,0.92,19,FALSE,9.34,0,FALSE,,,,,,,
5276,2113,16725,18.00,1.51,62,FALSE,15.30,0,FALSE,,,,,,,
5277,2114,16106,0.77,0.06,500,FALSE,0.00,0,FALSE,,,,,,,
5278,2115,57914,31.96,2.68,500,FALSE,0.00,0,FALSE,,,,,,,
5279,2116,379,6.00,0.50,37,FALSE,5.10,0,FALSE,,,,,,,
5280,2117,163954,19.00,1.60,1,FALSE,16.15,0,FALSE,,,,,,,
5281,2118,57927,1.39,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
5282,2119,56812,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
5283,2119,56776,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
5284,2119,56811,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
5285,2119,378,7.00,0.59,37,FALSE,5.95,0,FALSE,,,,,,,
5286,2119,57928,8.00,0.67,37,FALSE,6.80,0,FALSE,,,,,,,
5287,2119,57929,9.00,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
5288,2119,57930,9.00,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
5289,2120,57931,5.98,0.50,500,FALSE,0.00,0,FALSE,,,,,,,
5290,2121,57932,9.98,0.84,500,FALSE,0.00,0,FALSE,,,,,,,
5291,2121,145322,49.50,4.16,500,FALSE,0.00,0,FALSE,,,,,,,
5292,2122,45694,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
5293,2122,45694,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
5294,2122,51259,7.99,0.67,500,FALSE,6.79,0,FALSE,,,,,,,
5295,2123,3986,21.00,1.76,76,FALSE,17.85,0,FALSE,,,,,,,
5296,2124,3985,12.00,1.01,76,FALSE,10.20,0,FALSE,,,,,,,
5297,2125,29362,3.00,0.25,42,FALSE,2.55,0,FALSE,,,,,,,
5298,2126,56964,5.99,0.50,500,FALSE,5.09,0,FALSE,,,,,,,
5299,2126,57933,0.75,0.06,500,FALSE,0.00,0,FALSE,,,,,,,
5300,2126,57934,5.95,0.50,500,FALSE,0.00,0,FALSE,,,,,,,
5301,2127,46654,0.79,0.07,500,FALSE,0.67,0,FALSE,,,,,,,
5302,2127,48175,1.99,0.17,500,FALSE,1.69,0,FALSE,,,,,,,
5303,2127,46691,2.19,0.18,500,FALSE,1.86,0,FALSE,,,,,,,
5304,2127,57935,3.00,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
5305,2128,180900,9.00,0.76,51,FALSE,7.65,0,FALSE,,,,,,,
5306,2128,23218,9.50,0.80,31,FALSE,8.07,0,FALSE,,,,,,,
5307,2128,27355,10.00,0.84,69,FALSE,8.50,0,FALSE,,,,,,,
5308,2129,16163,48.00,4.03,76,FALSE,40.80,0,FALSE,,,,,,,
5309,2130,57936,43.00,3.61,63,FALSE,36.55,0,FALSE,,,,,,,
5310,2131,48985,8.99,0.53,500,FALSE,0.00,0,FALSE,,,,,,,6.289999962
5311,2131,57938,19.99,1.18,500,FALSE,0.00,0,FALSE,,,,,,,13.98999977
5312,2131,57939,0.59,0.03,500,FALSE,0.00,0,FALSE,,,,,,,0.409999996
5313,2131,57940,2.58,0.15,500,FALSE,0.00,0,FALSE,,,,,,,1.809999943
5314,2132,40672,12.00,1.01,14,FALSE,10.20,0,FALSE,,,,,,,
5315,2133,57946,12.50,1.05,500,FALSE,0.00,0,FALSE,,,,,,,
5316,2134,77209608,5.00,0.42,81,FALSE,4.25,0,FALSE,,,,,,,
5317,2134,57251,8.00,0.67,511,FALSE,6.80,0,FALSE,,,,,,,
5318,2135,287,10.00,0.84,37,FALSE,8.50,0,FALSE,,,,,,,
5319,2135,50512,3.49,0.29,500,FALSE,2.96,0,FALSE,,,,,,,
5320,2135,57947,2.25,0.19,500,FALSE,0.00,0,FALSE,,,,,,,
5321,2136,48049,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
5322,2137,48232,4.99,0.42,500,FALSE,4.24,0,FALSE,,,,,,,
5323,2137,47871,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
5324,2137,48232,4.99,0.42,500,FALSE,4.24,0,FALSE,,,,,,,
5325,2138,113695,35.00,2.94,63,FALSE,29.75,0,FALSE,,,,,,,
5326,2139,55535,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
5327,2139,55350,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
5328,2139,46085,10.99,0.92,500,FALSE,9.34,0,FALSE,,,,,,,
5329,2139,55474,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
5330,2139,57949,1.49,0.13,500,FALSE,0.00,0,FALSE,,,,,,,
5331,2139,54848,12.99,1.09,500,FALSE,11.04,0,FALSE,,,,,,,
5332,2140,57951,2.25,0.19,500,FALSE,0.00,0,FALSE,,,,,,,
5333,2141,18243,4.95,0.42,36,FALSE,4.20,0,FALSE,,,,,,,
5334,2141,18242,6.95,0.58,36,FALSE,5.90,0,FALSE,,,,,,,
5335,2142,30775,9.99,0.84,2,FALSE,8.49,0,FALSE,,,,,,,
5336,2142,57954,3.00,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
5337,2143,57955,5.16,0.43,500,FALSE,0.00,0,FALSE,,,,,,,
5338,2144,19314,7.00,0.59,81,FALSE,5.95,0,FALSE,,,,,,,
5339,2145,48973,4.99,0.42,500,FALSE,4.24,0,FALSE,,,,,,,
5340,2146,7878,14.95,1.26,56,FALSE,12.70,0,FALSE,,,,,,,
5341,2147,57961,5.50,0.46,500,FALSE,0.00,0,FALSE,,,,,,,
5342,2147,57962,5.40,0.45,500,FALSE,0.00,0,FALSE,,,,,,,
5343,2148,32826,6.00,0.50,22,FALSE,5.10,0,FALSE,,,,,,,
5344,2148,179845,12.00,1.01,80,FALSE,10.20,0,FALSE,,,,,,,
5345,2148,8732,4.00,0.34,46,FALSE,3.40,0,FALSE,,,,,,,
5346,2149,32811,8.00,0.67,22,FALSE,6.80,0,FALSE,,,,,,,
5347,2150,51700,1.65,0.14,500,FALSE,1.40,0,TRUE,0.140000001,0,0,,Unknown,,
5348,2150,57054,3.20,0.27,500,FALSE,2.72,0,FALSE,,,,,,,
5349,2151,16410,5.00,0.42,46,FALSE,2.30,0,FALSE,,,,,,,
5350,2152,16106,20.97,1.76,500,FALSE,0.00,0,FALSE,,,,,,,
5351,2152,58001,8.97,0.75,500,FALSE,0.00,0,FALSE,,,,,,,
5352,2153,16106,1.39,0.12,500,FALSE,0.00,0,FALSE,,,,,,,
5353,2154,36128,7.00,0.59,48,FALSE,5.95,0,FALSE,,,,,,,
5354,2155,24718,15.99,1.34,500,FALSE,13.59,0,FALSE,,,,,,,
5355,2155,174399,7.95,0.67,1,FALSE,6.75,0,FALSE,,,,,,,
5356,2156,16106,47.26,3.97,500,FALSE,0.00,0,FALSE,,,,,,,
5357,2157,48616,4.99,0.42,500,FALSE,4.24,0,FALSE,,,,,,,
5358,2158,53550,3.49,0.29,500,FALSE,2.96,0,FALSE,,,,,,,
5359,2158,53739,4.49,0.38,500,FALSE,3.81,0,FALSE,,,,,,,
5360,2158,53739,4.49,0.38,500,FALSE,3.81,0,FALSE,,,,,,,
5361,2158,58025,17.99,1.51,500,FALSE,0.00,0,FALSE,,,,,,,
5362,2159,58026,1.10,0.09,500,FALSE,0.00,0,FALSE,,,,,,,
5363,2159,58027,1.00,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
5364,2160,58028,2.50,0.21,500,FALSE,0.00,0,FALSE,,,,,,,
5365,2161,53948,2.75,0.23,500,FALSE,2.33,0,FALSE,,,,,,,
5366,2162,4058,10.00,0.84,76,FALSE,8.50,0,FALSE,,,,,,,
5367,2163,58029,3.75,0.32,500,FALSE,0.00,0,FALSE,,,,,,,
5368,2164,42245,20.00,1.68,12,FALSE,17.00,0,FALSE,,,,,,,
5369,2165,48546,3.49,0.29,500,FALSE,2.96,0,FALSE,,,,,,,
5370,2166,50261,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
5371,2166,50261,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
5372,2166,50299,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
5373,2166,50531,1.39,0.12,500,FALSE,1.18,0,FALSE,,,,,,,
5374,2167,15062,68.00,5.71,51,FALSE,57.80,0,FALSE,,,,,,,
5375,2168,17705,10.50,0.88,501,FALSE,8.92,0,FALSE,,,,,,,
5376,2168,16503,12.50,1.05,54,FALSE,10.62,0,FALSE,,,,,,,
5377,2169,25605,5.00,0.42,24,FALSE,4.25,0,FALSE,,,,,,,
5378,2169,50321,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
5379,2170,50034,7.99,0.67,500,FALSE,6.79,0,FALSE,,,,,,,
5380,2170,50034,7.99,0.67,500,FALSE,6.79,0,FALSE,,,,,,,
5381,2171,57380,2.99,0.25,40,FALSE,2.54,0,FALSE,,,,,,,
5382,2172,35841,5.00,0.42,48,FALSE,4.25,0,FALSE,,,,,,,
5383,2172,36242,10.00,0.84,48,FALSE,8.50,0,FALSE,,,,,,,
5384,2172,58038,4.50,0.38,43,FALSE,3.82,0,FALSE,,,,,,,
5385,2173,50511,3.49,0.29,500,FALSE,2.96,0,FALSE,,,,,,,
5386,2173,42879,9.50,0.80,52,FALSE,8.07,0,FALSE,,,,,,,
5387,2173,48433,3.49,0.29,500,FALSE,2.96,0,FALSE,,,,,,,
5388,2173,43402,20.00,1.68,49,FALSE,17.00,0,FALSE,,,,,,,
5389,2173,43400,10.00,0.84,49,FALSE,8.50,0,FALSE,,,,,,,
5390,2173,148011,14.00,1.18,52,FALSE,11.90,0,FALSE,,,,,,,
5391,2173,50852,14.99,1.26,500,FALSE,12.74,0,FALSE,,,,,,,
5392,2173,56206,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
5393,2173,56376,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
5394,2173,56403,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
5395,2173,56206,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
5396,2173,56267,12.99,1.09,500,FALSE,11.04,0,FALSE,,,,,,,
5397,2173,1195,6.00,0.50,32,FALSE,5.10,0,FALSE,,,,,,,
5398,2173,17012,5.50,0.46,16,FALSE,4.67,0,FALSE,,,,,,,
5399,2173,58039,1.00,0.08,500,FALSE,0.00,0,FALSE,,,,,,,
5400,2174,332,28.95,2.43,37,FALSE,24.60,0,FALSE,,,,,,,
5401,2174,7733,34.95,2.94,56,FALSE,29.70,0,FALSE,,,,,,,
5402,2174,41803,9.95,0.84,74,FALSE,8.45,0,FALSE,,,,,,,
5403,2175,58040,19.99,1.68,500,FALSE,0.00,0,FALSE,,,,,,,
5404,2177,17188,15.00,1.26,76,FALSE,12.75,0,FALSE,,,,,,,
5405,2176,54601,2.75,0.23,500,FALSE,2.33,0,FALSE,,,,,,,
5406,2176,58041,2.75,0.23,500,FALSE,0.00,0,FALSE,,,,,,,
5407,2176,52490,2.30,0.19,500,FALSE,1.95,0,FALSE,,,,,,,
5408,2176,52490,2.30,0.19,500,FALSE,1.95,0,FALSE,,,,,,,
5409,2176,52490,2.30,0.19,500,FALSE,1.95,0,FALSE,,,,,,,
5410,2176,58042,5.99,0.50,500,FALSE,0.00,0,FALSE,,,,,,,
5411,2179,51745,2.10,0.18,500,FALSE,1.78,0,FALSE,,,,,,,
5412,2180,58043,1.50,0.13,500,FALSE,0.00,0,FALSE,,,,,,,
5413,2180,43406,2.00,0.17,49,FALSE,1.70,0,FALSE,,,,,,,
5414,2182,50996,4.99,0.42,500,FALSE,4.24,0,FALSE,,,,,,,
5415,2181,33047,7.00,0.59,22,FALSE,5.95,0,FALSE,,,,,,,
5416,2181,12263,9.95,0.84,36,FALSE,8.45,0,FALSE,,,,,,,
5417,2181,40577,14.00,1.18,11,FALSE,11.90,0,FALSE,,,,,,,
5418,2181,7915,1.95,0.16,56,FALSE,1.65,0,FALSE,,,,,,,
5419,2181,16412,2.00,0.17,49,FALSE,1.70,0,FALSE,,,,,,,
5420,2181,28533,14.00,1.18,80,FALSE,11.90,0,FALSE,,,,,,,
5421,2183,58044,3.00,0.25,49,FALSE,2.55,0,FALSE,,,,,,,
5422,2183,5971,1.00,0.08,25,FALSE,0.85,0,FALSE,,,,,,,
5423,2183,15069,9.00,0.76,51,FALSE,7.65,0,FALSE,,,,,,,
5424,2184,58045,5.12,0.43,500,FALSE,0.00,0,FALSE,,,,,,,
5425,2184,48429,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
5426,2185,48968,8.99,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
5427,2185,48968,8.99,0.76,500,FALSE,0.00,0,FALSE,,,,,,,
5428,2185,44758,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
5429,2185,44759,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
5430,2186,3981,18.00,1.51,76,FALSE,15.30,0,FALSE,,,,,,,
5431,2186,3981,18.00,1.51,76,FALSE,15.30,0,FALSE,,,,,,,
5432,2186,17578,55.00,4.62,76,FALSE,46.75,0,FALSE,,,,,,,
5433,2187,3983,20.00,1.68,76,FALSE,17.00,0,FALSE,,,,,,,
5434,2187,4025,38.00,3.19,76,FALSE,32.30,0,FALSE,,,,,,,
5435,2188,51060,7.99,0.67,500,FALSE,6.79,0,FALSE,,,,,,,
5436,2188,51060,7.99,0.67,500,FALSE,6.79,0,FALSE,,,,,,,
5437,2188,49282,3.99,0.34,500,FALSE,3.39,0,FALSE,,,,,,,
5438,2188,51048,4.49,0.38,500,FALSE,3.81,0,FALSE,,,,,,,
5439,2188,5767,15.00,1.26,25,FALSE,12.75,0,FALSE,,,,,,,
5440,2188,17130,9.95,0.84,36,FALSE,8.45,0,FALSE,,,,,,,
5441,2189,24761,1.50,0.13,500,FALSE,1.27,0,FALSE,,,,,,,
5442,2189,24669,1.50,0.13,500,FALSE,1.27,0,FALSE,,,,,,,
5443,2189,58054,5.49,0.46,500,FALSE,0.00,0,FALSE,,,,,,,
5444,2190,58055,2.49,0.21,500,FALSE,0.00,0,FALSE,,,,,,,
5445,2191,56249,6.99,0.59,500,FALSE,5.94,0,FALSE,,,,,,,
5446,2191,29503,3.00,0.25,42,FALSE,2.55,0,FALSE,,,,,,,
5447,2191,57304,4.00,0.34,14,FALSE,3.40,0,FALSE,,,,,,,
5448,2191,58084,1.39,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
5449,2192,21758,7.99,0.67,17,FALSE,6.79,0,FALSE,,,,,,,
5450,2193,16321,8.50,0.71,54,FALSE,7.22,0,FALSE,,,,,,,
5451,2194,48546,3.49,0.29,500,FALSE,2.96,0,FALSE,,,,,,,
5452,2194,48469,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
5453,2195,58085,7.97,0.67,500,FALSE,0.00,0,FALSE,,,,,,,
5454,2196,58086,21.48,0.90,500,FALSE,0.00,0,FALSE,,,,,,,10.73999977
5455,2197,16855,9.00,0.76,21,FALSE,7.65,0,FALSE,,,,,,,
5456,2198,58090,55.00,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
5457,2199,12321,12.95,1.09,36,FALSE,11.00,0,FALSE,,,,,,,
5458,2199,16073,1.00,0.08,501,FALSE,0.85,0,FALSE,,,,,,,
5459,2200,58091,20.65,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
5460,2201,58092,0.55,0.05,500,FALSE,0.00,0,FALSE,,,,,,,
5461,2203,27318,4.99,0.42,2,FALSE,4.24,0,FALSE,,,,,,,
5462,2202,89359,169.95,14.28,56,FALSE,144.45,0,FALSE,,,,,,,
5463,2204,42637,10.00,0.84,61,FALSE,8.50,0,FALSE,,,,,,,
5464,2205,58093,6.99,0.59,500,FALSE,0.00,0,FALSE,,,,,,,
5465,2206,45458,0.00,0.00,500,FALSE,0.00,0,FALSE,,,,,,,
5466,2206,58094,1.99,0.17,500,FALSE,0.00,0,FALSE,,,,,,,
5467,2206,45694,2.99,0.25,500,FALSE,2.54,0,FALSE,,,,,,,
5468,2206,44835,14.99,1.26,500,FALSE,0.00,0,FALSE,,,,,,,
5469,2206,46115,6.99,0.59,500,FALSE,5.94,0,FALSE,,,,,,,
5470,2206,46114,6.99,0.59,500,FALSE,5.94,0,FALSE,,,,,,,
5471,2206,46118,6.99,0.59,500,FALSE,5.94,0,FALSE,,,,,,,
5472,2206,50226,4.99,0.42,500,FALSE,4.24,0,FALSE,,,,,,,
5473,2206,58095,2.99,0.25,500,FALSE,0.00,0,FALSE,,,,,,,
5474,2207,58096,3.29,0.28,500,FALSE,0.00,0,FALSE,,,,,,,
5475,2208,36287,3.50,0.29,48,FALSE,2.97,0,FALSE,,,,,,,
5476,2208,36288,4.00,0.34,48,FALSE,3.40,0,FALSE,,,,,,,
5477,2208,16272,5.00,0.42,49,FALSE,4.25,0,FALSE,,,,,,,
5478,2208,46846,1.49,0.13,500,FALSE,1.26,0,FALSE,,,,,,,
5479,2208,45069,14.99,1.26,500,FALSE,12.74,0,FALSE,,,,,,,
5480,2208,58097,0.50,0.04,500,FALSE,0.00,0,FALSE,,,,,,,
5481,2209,17936,10.00,0.84,76,FALSE,8.50,0,FALSE,,,,,,,
5482,2209,58098,1.99,0.17,19,FALSE,1.69,0,FALSE,,,,,,,
5483,2211,33949,1.99,0.17,40,FALSE,1.69,0,FALSE,,,,,,,
