InvoiceID,Employee,InvoiceDate,PaymentTerms,GrossDue,Discount,SalesTax,AcctCredit,NetDue,ItemCount,CreditCardCut,InvCost,FedSalesTax,Text1,Num1,PayTerms2,PayAmt1,PayAmt2,BuyersFee,Layaways,TaxExemptNo,LayCredit,RegisterID,Advertise,ConsID,GCSales,GCCredits,CustNo,StoreID,PCName,SaleTime,TaxJ
1762,Unknown,9/7/2019,Cash,7.98,0.00,0.67,0.00,8.65,2,0,6.78000021,0.00,,0,,8.65,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1763,Unknown,9/7/2019,Cash,60.99,0.00,5.12,0.00,66.11,2,0,44.20000076,0.00,,0,,66.11,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1764,Unknown,9/7/2019,Cash,5.98,0.00,0.50,0.00,6.48,1,0,0,0.00,,0,,6.48,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1765,Unknown,9/7/2019,Cash,5.99,0.00,0.50,0.00,6.49,1,0,0,0.00,,0,,6.49,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1766,Unknown,9/7/2019,Cash,31.00,0.00,2.60,0.00,33.60,1,0,26.35000038,0.00,,0,,33.60,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1767,Unknown,9/7/2019,Cash,43.00,0.00,3.61,0.00,46.61,2,0,36.54999924,0.00,,0,,46.61,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1768,Unknown,9/7/2019,Cash,6.00,0.00,0.50,0.00,6.50,1,0,5.099999905,0.00,,0,,6.50,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1769,Unknown,9/7/2019,Credit Card,29.00,0.00,2.44,0.00,31.44,1,0,24.64999962,0.00,,0,,31.44,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1770,Unknown,9/7/2019,Cash,2.50,0.00,0.21,0.00,2.71,5,0,2.099999905,0.00,,0,,2.71,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1771,Unknown,9/7/2019,Credit Card,12.50,0.00,1.05,0.00,13.55,1,0,10.61999989,0.00,,0,,13.55,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1772,Unknown,9/7/2019,Cash,21.95,0.00,1.84,0.00,23.79,1,0,18.64999962,0.00,,0,,23.79,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1773,Unknown,9/7/2019,Credit Card,77.50,0.00,6.51,0.00,84.01,4,0,65.86000061,0.00,,0,,84.01,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1774,Unknown,9/7/2019,Cash,0.99,0.00,0.08,0.00,1.07,1,0,0,0.00,,0,,1.07,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1775,Unknown,9/7/2019,Credit Card,19.00,0.00,1.60,0.00,20.60,2,0,16.13999939,0.00,,0,,20.60,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1776,Unknown,9/7/2019,Cash,9.98,0.00,0.84,0.00,10.82,3,0,8.479999542,0.00,,0,,10.82,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1777,Unknown,9/7/2019,Cash,23.97,0.00,2.01,0.00,25.98,1,0,0,0.00,,0,,25.98,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1778,Unknown,9/7/2019,Cash,6.50,0.00,0.55,0.00,7.05,6,0,5.5,0.00,,0,,7.05,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1779,Unknown,9/7/2019,Cash,6.99,0.00,0.59,0.00,7.58,1,0,0,0.00,,0,,7.58,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1780,Unknown,9/7/2019,Cash,11.47,0.00,0.96,0.00,12.43,3,0,0,0.00,,0,,12.43,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1781,Unknown,9/7/2019,Cash,8.95,0.00,0.75,0.00,9.70,1,0,7.599999905,0.00,,0,,9.70,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1782,Unknown,9/7/2019,Cash,29.70,0.00,2.49,0.00,32.19,10,0,25.21999931,0.00,,0,,32.19,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1783,Unknown,9/7/2019,Credit Card,13.77,0.00,1.16,0.00,14.93,3,0,6.03000021,0.00,,0,,14.93,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1784,Unknown,9/7/2019,Credit Card,20.50,0.00,1.72,0.00,22.22,3,0,17.42000008,0.00,,0,,22.22,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1785,Unknown,9/7/2019,Cash,19.89,0.00,1.67,0.00,21.56,4,0,16.88999939,0.00,,0,,21.56,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1786,Unknown,9/7/2019,Credit Card,4.99,0.00,0.42,0.00,5.41,1,0,0,0.00,,0,,5.41,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1787,Unknown,9/7/2019,Cash,4.00,0.00,0.34,0.00,4.34,2,0,3.400000095,0.00,,0,,4.34,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1788,Unknown,9/7/2019,Cash,28.00,0.00,2.35,0.00,30.35,1,0,23.79999924,0.00,,0,,30.35,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1789,Unknown,9/7/2019,Credit Card,19.25,0.00,1.62,0.00,20.87,4,0,16.35000038,0.00,,0,,20.87,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1790,Unknown,9/7/2019,Credit Card,15.49,0.00,1.30,0.00,16.79,5,0,11.05000019,0.00,,0,,16.79,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1791,Unknown,9/7/2019,Cash,72.94,0.00,6.13,0.00,79.07,2,0,61.99000168,0.00,,0,,79.07,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1792,Unknown,9/7/2019,Cash,32.50,0.00,2.73,0.00,35.23,1,0,27.62000084,0.00,,0,,35.23,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1793,Unknown,9/7/2019,Credit Card,6.48,0.00,0.54,0.00,7.02,2,0,2.960000038,0.00,,0,,7.02,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1794,Unknown,9/7/2019,Cash,1.65,0.00,0.14,0.00,1.79,1,0,0,0.00,,0,,1.79,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1795,Unknown,9/7/2019,Cash,18.45,0.00,1.55,0.00,20.00,2,0,7.21999979,0.00,,0,,20.00,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1796,Unknown,9/7/2019,Cash,1.00,0.00,0.08,0.00,1.08,1,0,0,0.00,,0,,1.08,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1797,Unknown,9/7/2019,Cash,1.00,0.00,0.08,0.00,1.08,1,0,0.850000024,0.00,,0,,1.08,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1798,Unknown,9/7/2019,Cash,0.75,0.00,0.06,0.00,0.81,1,0,0,0.00,,0,,0.81,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1799,Unknown,9/7/2019,Cash,36.46,0.00,3.06,0.00,39.52,3,0,27.57999992,0.00,,0,,39.52,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1800,Unknown,9/7/2019,Credit Card,36.00,0.00,3.02,0.00,39.02,1,0,30.60000038,0.00,,0,,39.02,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1801,Unknown,9/7/2019,Cash,10.00,0.00,0.84,0.00,10.84,4,0,8.479999542,0.00,,0,,10.84,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1802,Unknown,9/7/2019,Cash,8.00,0.00,0.67,0.00,8.67,1,0,6.800000191,0.00,,0,,8.67,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1803,Unknown,9/7/2019,Credit Card,8.00,0.00,0.67,0.00,8.67,1,0,6.800000191,0.00,,0,,8.67,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1804,Unknown,9/7/2019,Credit Card,9.95,0.00,0.84,0.00,10.79,5,0,8.449999809,0.00,,0,,10.79,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1805,Unknown,9/7/2019,Cash,14.30,0.00,0.00,0.00,14.30,1,0,0,0.00,,0,,14.30,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1806,Unknown,9/7/2019,Cash,3.69,0.00,0.31,0.00,4.00,5,0,1.840000033,0.00,,0,,4.00,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1807,Voided-Unknown,9/7/2019,Refund,-8.00,0.00,-0.67,0.00,-8.67,1,0,-6.800000191,0.00,Credit Car,7,,,,,0.00,,0.00,1,1803,,0.00,0.00,,,DESKTOP-IFH04SI,,
1808,Unknown,9/7/2019,Cash,3.49,0.00,0.29,0.00,3.78,1,0,0,0.00,,0,,3.78,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1809,Unknown,9/7/2019,Credit Card,31.79,0.00,2.67,0.00,34.46,3,0,24.64999962,0.00,,0,,34.46,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1810,Unknown,9/7/2019,Cash,5.00,0.00,0.42,0.00,5.42,1,0,4.25,0.00,,0,,5.42,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1811,Unknown,9/7/2019,Cash,11.49,0.00,0.97,0.00,12.46,2,0,0,0.00,,0,,12.46,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1812,Unknown,9/7/2019,Cash,12.00,0.00,1.01,0.00,13.01,1,0,10.19999981,0.00,,0,,13.01,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1813,Unknown,9/7/2019,Credit Card,49.74,0.00,4.18,0.00,53.92,10,0,42.25999832,0.00,,0,,53.92,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1814,Unknown,9/7/2019,Credit Card,21.99,0.00,1.85,0.00,23.84,4,0,18.68000031,0.00,,0,,23.84,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1815,Unknown,9/7/2019,Credit Card,28.97,0.00,2.43,0.00,31.40,5,0,17.81999969,0.00,,0,,31.40,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1816,Unknown,9/7/2019,Cash,226.58,0.00,18.74,0.00,245.32,33,0,176.8399963,0.00,,0,,245.32,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1817,Unknown,9/7/2019,Cash,5.00,0.00,0.42,0.00,5.42,1,0,4.25,0.00,,0,,5.42,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1818,Unknown,9/7/2019,Cash,10.71,0.00,0.90,0.00,11.61,2,0,0,0.00,,0,,11.61,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1819,Unknown,9/7/2019,Cash,8.34,0.00,0.70,0.00,9.04,5,0,3.890000105,0.00,,0,,9.04,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1820,Unknown,9/7/2019,Cash,20.37,0.00,1.71,0.00,22.08,2,0,0,0.00,,0,,22.08,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1821,Unknown,9/7/2019,Credit Card,14.99,0.00,1.26,0.00,16.25,1,0,12.73999977,0.00,,0,,16.25,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1822,Unknown,9/7/2019,Cash,29.00,0.00,2.44,0.00,31.44,1,0,24.64999962,0.00,,0,,31.44,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1823,Unknown,9/7/2019,Credit Card,7.25,0.00,0.61,0.00,7.86,2,0,6.150000095,0.00,,0,,7.86,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1824,Unknown,9/7/2019,Cash,9.00,0.00,0.76,0.00,9.76,1,0,7.650000095,0.00,,0,,9.76,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1825,Unknown,9/7/2019,Credit Card,18.48,0.00,1.55,0.00,20.03,3,0,15.69999981,0.00,,0,,20.03,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1826,Unknown,9/7/2019,Cash,3.98,0.00,0.33,0.00,4.31,2,0,3.380000114,0.00,,0,,4.31,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1827,Unknown,9/7/2019,Cash,8.00,0.00,0.67,0.00,8.67,1,0,6.800000191,0.00,,0,,8.67,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1828,Unknown,9/7/2019,Cash,9.95,0.00,0.84,0.00,10.79,1,0,8.449999809,0.00,,0,,10.79,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1829,Unknown,9/7/2019,Cash,44.91,0.00,3.77,0.00,48.68,9,0,0,0.00,,0,,48.68,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1830,Unknown,9/7/2019,Cash,1.20,0.00,0.10,0.00,1.30,2,0,1.019999981,0.00,,0,,1.30,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1831,Unknown,9/7/2019,Cash,7.00,0.00,0.59,0.00,7.59,1,0,5.949999809,0.00,,0,,7.59,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1832,Unknown,9/7/2019,Credit Card,20.94,0.00,1.76,0.00,22.70,2,0,18.38999939,0.00,,0,,22.70,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1833,Unknown,9/7/2019,Cash,32.00,0.00,2.69,0.00,34.69,1,0,27.20000076,0.00,,0,,34.69,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1834,Unknown,9/7/2019,Cash,12.00,0.00,1.01,0.00,13.01,2,0,10.19999981,0.00,,0,,13.01,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1835,Unknown,9/7/2019,Cash,50.00,0.00,4.20,0.00,54.20,2,0,42.5,0.00,,0,,54.20,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1836,Unknown,9/7/2019,Cash,1.39,0.00,0.12,0.00,1.51,1,0,1.179999948,0.00,,0,,1.51,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1837,Unknown,9/7/2019,Cash,34.39,0.00,2.89,0.00,37.28,3,0,28.04999924,0.00,,0,,37.28,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1838,Unknown,9/7/2019,Cash,5.99,0.00,0.50,0.00,6.49,1,0,0,0.00,,0,,6.49,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1839,Unknown,9/7/2019,Cash,7.00,0.00,0.59,0.00,7.59,2,0,5.949999809,0.00,,0,,7.59,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1840,Unknown,9/7/2019,Credit Card,9.09,0.00,0.76,0.00,9.85,1,0,0,0.00,,0,,9.85,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1841,Unknown,9/7/2019,Cash,8.95,0.00,0.75,0.00,9.70,1,0,7.599999905,0.00,,0,,9.70,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1842,Unknown,9/7/2019,Credit Card,24.00,0.00,2.02,0.00,26.02,2,0,20.39999962,0.00,,0,,26.02,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1843,Unknown,9/7/2019,Credit Card,49.00,0.00,4.12,0.00,53.12,1,0,41.65000153,0.00,,0,,53.12,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1844,Unknown,9/7/2019,Credit Card,11.99,0.00,1.01,0.00,13.00,2,0,10.18000031,0.00,,0,,13.00,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1845,Unknown,9/7/2019,Cash,29.91,0.00,2.51,0.00,32.42,4,0,22.87999916,0.00,,0,,32.42,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1846,Unknown,9/7/2019,Cash,5.98,0.00,0.50,0.00,6.48,2,0,5.079999924,0.00,,0,,6.48,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1847,Unknown,9/7/2019,Cash,25.94,0.00,2.18,0.00,28.12,3,0,22.04000092,0.00,,0,,28.12,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1848,Unknown,9/7/2019,Credit Card,9.95,0.00,0.84,0.00,10.79,1,0,8.449999809,0.00,,0,,10.79,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1849,Unknown,9/7/2019,Cash,1.25,0.00,0.11,0.00,1.36,1,0,1.059999943,0.00,,0,,1.36,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1850,Unknown,9/7/2019,Cash,2.99,0.00,0.25,0.00,3.24,1,0,0,0.00,,0,,3.24,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1851,Unknown,9/7/2019,Cash,70.55,0.00,5.93,0.00,76.48,9,0,40.79000092,0.00,,0,,76.48,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1852,Unknown,9/7/2019,Credit Card,12.45,0.00,1.05,0.00,13.50,5,0,9.300000191,0.00,,0,,13.50,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1853,Unknown,9/7/2019,Credit Card,6.00,0.00,0.50,0.00,6.50,2,0,5.099999905,0.00,,0,,6.50,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1854,Unknown,9/7/2019,Cash,50.94,0.00,4.28,0.00,55.22,4,0,34.79000092,0.00,,0,,55.22,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1855,Unknown,9/7/2019,Cash,12.00,0.00,1.01,0.00,13.01,1,0,10.19999981,0.00,,0,,13.01,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1856,Unknown,9/7/2019,Cash,19.29,0.00,1.62,0.00,20.91,11,0,12.98999977,0.00,,0,,20.91,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1857,Unknown,9/7/2019,Credit Card,32.00,0.00,2.69,0.00,34.69,3,0,27.20000076,0.00,,0,,34.69,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1858,Unknown,9/7/2019,Cash,4.50,0.00,0.38,0.00,4.88,1,0,0,0.00,,0,,4.88,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1859,Unknown,9/7/2019,Credit Card,41.45,0.00,3.48,0.00,44.93,6,0,35.20999908,0.00,,0,,44.93,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1860,Unknown,9/7/2019,Cash,12.00,0.00,1.01,0.00,13.01,1,0,10.19999981,0.00,,0,,13.01,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1861,Unknown,9/7/2019,Cash,3.98,0.00,0.33,0.00,4.31,2,0,0,0.00,,0,,4.31,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1862,Unknown,9/7/2019,Cash,10.00,0.00,0.84,0.00,10.84,1,0,8.5,0.00,,0,,10.84,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1863,Unknown,9/7/2019,Cash,8.50,0.00,0.71,0.00,9.21,1,0,7.21999979,0.00,,0,,9.21,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1864,Unknown,9/7/2019,Cash,1.39,0.00,0.12,0.00,1.51,1,0,0,0.00,,0,,1.51,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1865,Unknown,9/7/2019,Cash,5.97,0.00,0.50,0.00,6.47,3,0,5.070000172,0.00,,0,,6.47,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1866,Unknown,9/7/2019,Cash,21.95,0.00,1.84,0.00,23.79,2,0,18.64999962,0.00,,0,,23.79,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1867,Unknown,9/7/2019,Credit Card,44.00,0.00,3.70,0.00,47.70,1,0,37.40000153,0.00,,0,,47.70,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1868,Unknown,9/7/2019,Cash,23.00,0.00,1.93,0.00,24.93,5,0,15.30000019,0.00,,0,,24.93,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1869,Unknown,9/7/2019,Credit Card,7.95,0.00,0.67,0.00,8.62,2,0,0,0.00,,0,,8.62,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1870,Unknown,9/7/2019,Cash,3.99,0.00,0.34,0.00,4.33,1,0,3.390000105,0.00,,0,,4.33,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1871,Unknown,9/7/2019,Cash,9.00,0.00,0.76,0.00,9.76,1,0,7.650000095,0.00,,0,,9.76,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1872,Unknown,9/7/2019,Cash,14.99,0.00,1.26,0.00,16.25,1,0,12.73999977,0.00,,0,,16.25,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1873,Unknown,9/7/2019,Cash,25.00,0.00,2.10,0.00,27.10,1,0,21.25,0.00,,0,,27.10,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1874,Unknown,9/7/2019,Credit Card,47.43,0.00,3.98,0.00,51.41,8,0,40.29000092,0.00,,0,,51.41,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1875,Unknown,9/7/2019,Cash,43.67,0.00,3.67,0.00,47.34,4,0,32.29999924,0.00,,0,,47.34,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1876,Unknown,9/7/2019,Cash,30.50,0.00,2.56,0.00,33.06,2,0,25.92000008,0.00,,0,,33.06,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1877,Unknown,9/7/2019,Cash,13.50,0.00,1.13,0.00,14.63,2,0,11.47000027,0.00,,0,,14.63,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1878,Unknown,9/7/2019,Cash,1.32,0.00,0.11,0.00,1.43,1,0,0,0.00,,0,,1.43,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1879,Unknown,9/7/2019,Cash,12.00,0.00,1.01,0.00,13.01,2,0,10.18999958,0.00,,0,,13.01,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1880,Unknown,9/7/2019,Cash,99.45,0.00,8.35,0.00,107.80,7,0,84.51999664,0.00,,0,,107.80,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1881,Unknown,9/7/2019,Cash,20.75,0.00,1.74,0.00,22.49,3,0,17.62999916,0.00,,0,,22.49,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-IFH04SI,1/0/1900,
1882,Unknown,9/7/2019,Cash,3.50,0.00,0.29,0.00,3.79,1,0,2.970000029,0.00,,0,,3.79,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1883,Unknown,9/7/2019,Credit Card,91.00,0.00,7.64,0.00,98.64,2,0,77.34999847,0.00,,0,,98.64,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1884,Unknown,9/7/2019,Cash,32.95,0.00,2.77,0.00,35.72,1,0,28,0.00,,0,,35.72,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
1885,Unknown,9/7/2019,Credit Card,4.50,0.00,0.38,0.00,4.88,1,0,3.819999933,0.00,,0,,4.88,,0.00,0.00,,0.00,1,,,0.00,0.00,,,DESKTOP-00F8B3I,1/0/1900,
